CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Actual_Churn,Predicted_Churn,Churn_Probability
15687626,527,France,Male,39,4,0.0,2,1,0,167183.07,,,0.04422941
15743411,609,Spain,Male,61,1,0.0,1,1,0,22447.85,1.0,1.0,0.981924
15785815,670,Germany,Male,31,1,142631.54,2,1,1,175894.24,,,0.0020665673
15782641,710,Spain,Female,29,3,119670.18,1,1,0,188022.44,,,0.10988808
15750929,702,Spain,Male,39,8,0.0,2,1,0,99654.13,0.0,0.0,0.01315067
15594039,599,Spain,Male,42,6,0.0,2,1,0,113868.4,,,0.12285715
15734659,640,Germany,Female,46,5,107978.4,2,1,0,155876.06,,,0.3902948
15586880,594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0.0,1.0,0.038241252
15603156,571,France,Female,33,1,0.0,2,1,0,102750.7,0.0,0.0,0.009398657
15569452,652,Germany,Female,58,3,116353.2,2,0,1,193502.9,,,0.544526
15774328,606,Germany,Male,40,1,144757.97,2,1,1,166656.18,,,0.06366448
15610972,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,,,0.14174746
15625247,807,France,Female,34,1,0.0,1,0,0,114448.13,,,0.114672765
15652808,774,France,Female,41,5,126670.37,1,1,0,102426.06,,,0.10312399
15682084,680,France,Male,31,9,0.0,2,1,0,36145.53,,,0.025545277
15669326,658,France,Male,44,2,168396.34,1,1,1,14178.73,,,0.23353735
15688619,718,Spain,Male,45,3,105266.32,2,1,1,193724.51,,,0.025538223
15754301,704,France,Male,39,5,0.0,1,1,0,6416.92,,,0.27598011
15730796,627,France,Female,21,7,98993.02,1,1,1,169156.64,,,0.06311269
15802118,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,,,0.10309918
15629187,535,France,Male,38,8,85982.07,1,1,0,9238.35,,,0.0994312
15728456,604,France,Male,33,3,0.0,1,1,0,42171.13,,,0.3124805
15727490,661,France,Male,47,5,0.0,1,0,1,107243.31,,,0.61246485
15725818,583,Germany,Male,40,4,107041.3,1,1,1,5635.63,,,0.4883679
15647572,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,,,0.3954436
15722902,652,Germany,Male,50,8,125437.64,1,1,1,17160.94,0.0,0.0,0.58393157
15814267,550,France,Male,22,6,154377.3,1,1,1,51721.52,,,0.006329033
15598614,790,Spain,Male,20,8,0.0,2,1,0,168152.76,,,0.0013147853
15695474,583,France,Male,33,7,122531.86,1,1,0,13549.24,,,0.11477054
15781034,796,Spain,Male,67,5,0.0,2,0,1,54871.02,0.0,1.0,0.0044981088
15575858,763,France,Male,40,3,0.0,2,1,0,134281.11,,,0.019147249
15685653,585,Germany,Female,40,3,162261.01,2,1,0,137028.51,,,0.06429332
15744979,666,France,Female,36,8,0.0,1,0,1,158666.99,,,0.21820763
15777922,629,Spain,Male,36,1,161757.87,2,1,1,146371.72,1.0,1.0,0.047198117
15733581,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,,,0.1962863
15670866,693,France,Male,31,2,0.0,2,1,1,107759.31,,,0.022654267
15783752,752,Germany,Male,29,4,129514.99,1,1,1,102930.46,,,0.14203556
15578799,625,France,Female,58,10,53772.73,1,1,1,192072.1,,,0.5422327
15742638,747,France,Female,25,4,0.0,2,0,1,42039.67,0.0,0.0,0.0051509463
15654673,625,France,Male,49,6,173434.9,1,1,0,165580.93,0.0,0.0,0.5777747
15580148,750,Germany,Male,40,5,168286.81,3,1,0,20451.99,0.0,0.0,0.8902789
15662203,579,Germany,Female,42,3,137560.38,2,1,1,85424.34,,,0.26621246
15635964,566,Germany,Male,65,4,120100.41,1,1,0,107563.16,,,0.98183537
15699238,618,Spain,Female,40,8,0.0,2,1,0,80204.38,,,0.115695566
15610711,678,Germany,Female,40,8,128644.46,1,0,0,167673.37,,,0.5142118
15754713,685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0.0,0.0,0.023277197
15767757,562,Spain,Female,29,9,120307.58,1,1,1,6795.61,,,0.08842399
15673367,587,Germany,Male,33,6,132603.36,1,1,0,55775.72,,,0.5423041
15656009,736,France,Female,36,6,0.0,1,1,0,70496.66,,,0.4540084
15603925,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0.0,1.0,0.041065093
15671345,531,Spain,Female,42,6,75302.85,2,0,0,57034.35,,,0.20587505
15782735,626,France,Female,35,3,0.0,1,0,0,80190.36,0.0,0.0,0.31392986
15571571,680,Germany,Female,31,3,127331.46,3,1,1,176433.6,,,0.73995477
15780779,583,Spain,Female,40,4,0.0,2,1,0,114093.73,,,0.099454865
15769781,699,Spain,Female,25,8,0.0,2,1,1,52404.47,,,0.008130686
15767821,528,France,Male,31,6,102016.72,2,0,0,80181.12,1.0,1.0,0.0619871
15652218,750,France,Male,33,2,152302.72,1,1,0,71333.44,,,0.13351078
15810910,702,Spain,Female,38,9,0.0,2,1,1,158527.45,,,0.0020047792
15679983,565,France,Male,34,7,0.0,1,0,0,74593.84,,,0.18906304
15685290,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,,,0.17207932
15640635,769,France,Male,29,8,0.0,2,1,1,172290.61,0.0,0.0,0.0008836477
15799653,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,,,0.0043287245
15717937,554,Germany,Male,43,5,99906.89,1,0,0,24983.39,,,0.44516757
15711733,753,France,Male,48,4,0.0,2,0,1,146821.42,,,0.015013762
15573888,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,,,0.96492696
15756871,512,Spain,Male,39,3,0.0,1,1,0,134878.19,,,0.3902965
15768124,648,France,Female,34,3,0.0,1,1,0,54726.43,,,0.2934192
15655774,583,France,Male,27,7,0.0,2,1,0,51285.49,1.0,1.0,0.020794937
15683657,594,France,Female,31,0,79340.95,1,1,0,78255.86,,,0.071042635
15704315,556,France,Male,34,8,163757.06,1,1,1,104000.06,,,0.01520375
15616431,608,France,Male,33,4,0.0,1,0,1,130474.03,,,0.15536638
15675328,449,France,Female,37,6,0.0,2,1,0,82176.48,,,0.080199495
15705899,597,Spain,Male,35,0,127510.99,1,1,1,155356.34,,,0.096095756
15791102,549,Germany,Male,41,9,95020.8,3,1,1,131710.59,,,0.9848327
15770101,766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0.0,0.0,0.21534014
15743149,711,France,Female,35,8,0.0,1,1,1,67508.01,,,0.2774004
15643630,770,Spain,Male,55,9,63127.41,2,1,0,185211.28,0.0,0.0,0.77648884
15630913,476,Spain,Female,69,1,105303.73,1,0,1,134260.34,1.0,0.0,0.059420433
15615330,651,France,Male,23,10,0.0,2,1,1,170099.23,,,0.00082369766
15638247,700,Spain,Male,44,9,0.0,2,1,0,142287.65,,,0.038939524
15672115,679,France,Male,60,6,0.0,2,1,1,77331.77,,,0.022132343
15665759,724,France,Female,69,5,117866.92,1,1,1,62280.91,,,0.072777905
15748673,770,France,Female,37,9,0.0,2,0,0,22710.72,,,0.043606166
15815131,617,Spain,Female,36,7,115617.24,1,1,1,71519.4,,,0.008470861
15609562,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,,,0.25820133
15791191,633,France,Male,59,2,103996.74,1,1,1,103159.11,,,0.4246569
15694450,677,France,Male,42,5,99580.13,1,1,0,21007.96,,,0.17872185
15812470,719,France,Male,61,5,0.0,2,0,1,29132.43,,,0.015068912
15641007,614,France,Female,38,4,72594.0,1,1,1,76042.48,,,0.14044401
15713769,617,Spain,Male,38,7,0.0,1,1,1,27239.28,,,0.3769624
15577064,592,Germany,Male,36,2,104702.65,2,1,0,107948.72,,,0.14366548
15728078,609,France,Male,26,10,126392.18,1,0,1,43651.49,,,0.05990913
15716024,660,Spain,Male,42,5,0.0,2,1,0,115509.59,,,0.024360385
15735572,629,France,Male,59,9,113657.83,1,1,1,116848.79,,,0.08335491
15589017,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,,,0.9994147
15574206,718,France,Female,37,7,0.0,2,1,1,55100.09,,,0.053797837
15801316,523,France,Male,61,8,66250.71,1,1,1,21859.06,,,0.21133368
15640580,650,France,Female,47,9,0.0,1,1,0,187943.6,,,0.8815441
15644686,729,Spain,Female,34,9,53299.96,2,1,1,42855.97,,,0.09578808
15721719,743,France,Male,42,7,77002.2,2,1,1,80428.42,0.0,0.0,0.01945712
15730688,548,France,Female,28,8,116755.5,2,1,1,158585.17,,,0.053466544
15772503,737,France,Female,33,4,0.0,2,1,0,115115.32,,,0.13193229
15733973,850,France,Female,42,8,0.0,1,1,0,19632.64,,,0.45737118
15796370,604,Spain,Male,40,5,155455.43,1,0,1,113581.85,,,0.031725045
15576126,649,France,Female,41,2,125785.23,1,1,1,70523.92,,,0.08766392
15721019,687,France,Female,24,3,110495.27,1,1,0,158615.41,,,0.5852874
15656707,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,,,0.07755585
15800746,674,France,Male,45,7,144889.18,1,1,1,102591.9,,,0.099015094
15776348,835,Germany,Male,20,4,124365.42,1,0,0,180197.74,,,0.119116016
15646351,486,Spain,Male,27,7,0.0,2,1,0,28823.04,,,0.0036273529
15694098,575,France,Female,54,9,68332.96,1,1,1,144390.75,,,0.5856451
15796218,814,Germany,Male,29,1,131968.57,2,1,1,147693.92,,,0.0010780114
15803457,750,France,Female,32,5,0.0,2,1,0,95611.47,0.0,0.0,0.014301704
15683375,541,France,Female,32,4,0.0,1,1,1,114951.42,,,0.14721513
15622289,605,Spain,Female,36,9,0.0,2,0,1,35521.63,,,0.056755185
15744327,564,France,Male,40,4,0.0,1,1,0,85455.62,,,0.4418997
15584545,532,France,Female,40,5,0.0,2,0,1,177099.71,,,0.23257473
15717231,721,Germany,Male,37,4,98459.6,1,0,0,90821.66,,,0.26022696
15580213,585,France,Female,43,2,0.0,2,1,0,89402.54,,,0.09548203
15714006,482,France,Female,35,2,133111.73,1,0,1,79957.95,,,0.06277501
15582492,535,France,Female,29,2,112367.34,1,1,0,185630.76,,,0.097258486
15787830,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,,,0.0044898656
15815628,711,France,Female,37,8,113899.92,1,0,0,80215.2,,,0.04399551
15623630,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,,,0.7738828
15785342,705,France,Male,25,9,0.0,2,0,1,112331.19,,,0.007171856
15617029,596,Spain,Female,30,1,0.0,2,1,0,8125.39,,,0.0054607196
15703106,575,France,Male,40,5,0.0,2,1,1,122488.59,,,0.007106064
15805162,550,France,Male,25,0,0.0,2,1,1,184221.11,,,0.01799262
15698167,677,France,Female,24,0,148298.59,2,0,0,182913.95,,,0.19909036
15653715,602,France,Female,63,7,0.0,2,1,1,56323.21,,,0.039250847
15696852,803,France,Female,32,9,192122.84,1,1,1,54277.45,,,0.425963
15665077,598,France,Female,43,5,0.0,3,1,1,100722.72,0.0,0.0,0.9924535
15750549,660,Germany,Male,30,1,84440.1,2,1,1,60485.98,,,0.009234037
15583026,535,France,Female,38,0,135919.33,1,1,0,80425.65,,,0.38918757
15654859,612,Spain,Female,63,2,131629.17,2,1,0,122109.58,,,0.94272155
15735428,673,Spain,Female,37,0,0.0,2,0,0,82351.06,0.0,1.0,0.056871653
15772941,666,Germany,Male,30,3,110153.27,1,0,1,74849.46,,,0.08732384
15592387,566,France,Male,30,5,0.0,1,1,0,54926.51,0.0,0.0,0.27190018
15674950,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,,,0.13086613
15635125,566,Spain,Male,63,2,120787.18,2,1,1,52198.84,,,0.056834638
15684548,556,Spain,Male,38,8,0.0,2,0,0,417.41,1.0,1.0,0.0039271037
15664498,508,France,Male,26,7,205962.0,1,1,0,156424.4,,,0.022944095
15810390,718,France,Female,41,1,0.0,2,0,1,27509.52,,,0.018923309
15624595,512,Spain,Female,35,5,124580.69,1,1,1,18785.48,,,0.073130764
15648933,831,Germany,Male,44,3,111100.98,1,1,1,28144.07,,,0.57253903
15699461,515,Spain,Male,35,10,176273.95,1,0,1,121277.78,1.0,0.0,0.03212835
15800229,695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0.0,0.0,0.37815583
15636105,758,Spain,Male,61,2,0.0,2,1,1,43982.41,,,0.037088256
15631721,691,Germany,Male,38,9,163965.69,2,0,1,103511.26,,,0.020321215
15625824,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,0.0,0.0,0.9654551
15592025,651,France,Male,53,7,0.0,2,1,1,130132.41,,,0.03847457
15628203,637,France,Female,38,3,104339.56,1,0,0,119882.86,,,0.13920288
15711378,677,France,Male,38,4,0.0,2,1,0,187800.63,0.0,0.0,0.010346099
15604832,633,France,Male,29,7,0.0,1,1,1,130224.73,,,0.2303116
15637650,549,France,Male,50,9,94748.76,2,0,1,13608.18,,,0.21519276
15617790,626,France,Female,29,4,105767.28,2,0,0,41104.82,,,0.034258727
15690526,690,Germany,Male,31,2,137260.45,2,1,0,55387.28,,,0.1656409
15592451,565,France,Male,32,9,0.0,2,1,0,5388.3,,,0.004042253
15743818,748,Spain,Male,58,9,122330.7,2,0,1,124429.19,,,0.09357336
15758013,698,France,Male,37,5,98400.61,2,0,0,25017.28,,,0.037483253
15666173,793,Germany,Female,32,1,96408.98,1,1,1,138191.81,,,0.19726957
15730137,628,France,Male,31,0,88421.81,1,0,0,72350.47,,,0.037501078
15651958,756,France,Male,27,8,0.0,2,1,1,157932.75,,,0.0017119696
15790455,478,France,Female,50,2,0.0,1,0,1,93332.64,,,0.82881045
15610903,560,Spain,Female,31,5,125341.69,1,1,0,79547.39,,,0.08723749
15639277,678,France,Female,41,9,0.0,1,0,0,13160.03,,,0.49760422
15612071,763,Spain,Female,32,10,95153.77,1,0,1,81310.1,,,0.09185574
15637947,668,Spain,Male,32,1,134446.04,1,0,1,111241.37,,,0.041761417
15697028,590,Spain,Male,34,0,65812.35,2,0,1,160346.3,,,0.06871972
15729954,586,France,Female,28,5,0.0,3,1,0,170487.4,,,0.94418097
15715769,621,France,Male,26,2,75237.54,1,0,1,44220.4,,,0.017019795
15568982,726,France,Female,24,6,0.0,2,1,1,54724.03,0.0,0.0,0.037218332
15753332,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,,,0.99682426
15628904,733,Spain,Male,35,8,102918.38,1,1,1,45959.86,,,0.015795218
15618446,576,France,Female,50,8,0.0,2,1,1,57802.62,,,0.11741473
15658067,636,Germany,Female,48,3,120568.41,1,1,0,190160.04,,,0.8578882
15811985,530,Spain,Male,44,6,0.0,2,0,0,55893.37,,,0.011055189
15571529,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,,,0.9270465
15778463,657,France,Female,37,6,95845.6,1,1,0,122218.23,0.0,0.0,0.31632668
15646190,677,France,Female,56,0,119963.45,1,0,0,158325.87,,,0.9937989
15679299,726,Spain,Female,27,7,123826.07,1,0,1,78970.58,,,0.23603903
15629575,717,France,Male,36,2,148061.89,1,1,0,179128.69,0.0,0.0,0.08966995
15762332,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,1.0,1.0,0.014039996
15803886,629,Spain,Male,31,6,132876.55,1,1,1,130862.11,,,0.006574051
15766663,639,France,Male,22,4,0.0,2,1,0,28188.96,,,0.009123896
15725039,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,,,0.05884097
15763625,793,Spain,Male,41,9,0.0,2,1,0,152153.74,0.0,0.0,0.010368206
15659486,586,Germany,Male,34,9,74309.81,1,1,0,15034.93,0.0,0.0,0.25754893
15606158,644,France,Female,39,9,0.0,1,1,0,3740.93,,,0.10616352
15573278,743,France,Male,39,6,0.0,2,1,0,44265.28,,,0.006795758
15788224,669,Germany,Male,45,1,123949.75,1,0,0,110881.56,,,0.86769193
15572777,780,Spain,Male,47,7,86006.21,1,1,1,37973.13,,,0.084840976
15680346,683,Spain,Male,40,8,0.0,1,1,0,75848.22,,,0.46937883
15614187,648,Germany,Female,39,3,126935.98,2,0,1,57995.74,,,0.22887959
15759317,748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0.0,0.0,0.044627003
15731865,637,France,Male,27,1,0.0,2,1,0,91291.2,,,0.0028853514
15569432,656,France,Female,48,9,0.0,2,1,1,85240.61,,,0.019252028
15659567,473,France,Female,39,9,117103.26,2,1,1,85937.52,,,0.06676084
15682585,593,France,Male,35,9,114193.24,1,1,0,71154.1,0.0,0.0,0.13510491
15797010,649,France,Female,31,2,0.0,2,1,0,15200.61,,,0.027951574
15770174,762,France,Male,29,6,141389.06,1,1,0,54122.89,,,0.20061272
15576304,698,France,Male,29,5,95167.55,1,1,1,152723.23,,,0.055136755
15752388,643,Spain,Female,35,6,0.0,2,1,1,41549.64,,,0.04070713
15644200,807,Spain,Female,42,1,0.0,1,1,0,16500.66,0.0,0.0,0.78010416
15729083,674,France,Male,36,2,154525.7,1,0,1,27468.72,,,0.06798485
15732202,615,France,Male,34,1,83503.11,2,1,1,73124.53,,,0.008860227
15810227,421,France,Male,34,2,0.0,2,1,1,96615.23,,,0.009226973
15641675,611,France,Female,49,2,88915.37,3,0,0,161435.02,0.0,0.0,0.99940765
15727829,567,France,Male,42,2,0.0,2,1,1,167984.61,0.0,0.0,0.019273238
15723373,643,Spain,Female,34,8,117451.47,1,1,0,65374.86,,,0.13469808
15604119,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0.0,0.0,0.02524181
15777217,641,Spain,Male,25,10,0.0,2,1,1,180808.39,,,0.0013305227
15732943,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,,,0.13363181
15663625,501,France,Male,37,4,0.0,2,0,0,12470.3,,,0.009096025
15730345,617,France,Female,35,2,104508.1,1,1,1,147636.46,,,0.23374762
15724150,814,France,Male,48,9,136596.85,1,1,1,185791.9,,,0.21794838
15580579,490,France,Female,40,1,0.0,1,1,1,49594.19,,,0.13907766
15603111,850,Spain,Male,71,10,69608.14,1,1,0,97893.4,,,0.22170421
15640953,611,France,Female,26,2,107508.93,2,1,1,120801.65,1.0,0.0,0.027651705
15644280,593,France,Male,45,4,138825.19,1,0,0,10828.78,,,0.41785258
15812007,670,Spain,Male,25,6,0.0,2,1,1,78358.94,0.0,0.0,6.540997e-05
15693199,739,France,Female,37,8,0.0,2,1,0,191557.1,,,0.04039841
15809872,650,France,Male,32,2,84906.45,1,1,0,163216.48,,,0.017958917
15566030,497,Germany,Male,41,5,80542.81,1,0,0,88729.22,,,0.020586528
15625706,693,Germany,Male,45,2,116546.59,2,0,0,23140.28,,,0.17978092
15795149,703,France,Male,28,2,81173.83,2,0,1,162812.16,0.0,0.0,0.0026770642
15600724,567,Germany,Male,29,5,129750.68,1,1,0,109257.59,,,0.41140422
15609521,803,Germany,Male,34,4,142929.16,2,1,1,114869.56,,,0.00426358
15773934,670,France,Male,33,6,88294.6,1,1,0,66979.06,,,0.24834484
15807889,634,Germany,Male,74,5,108891.7,1,1,0,10078.02,,,0.50585014
15756820,655,France,Female,26,7,106198.5,1,0,1,32020.42,,,0.027820084
15772559,790,France,Female,47,10,148636.21,1,0,1,16119.96,,,0.46148235
15795895,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,,,0.15405747
15809515,797,Germany,Male,32,1,151922.94,1,1,0,8877.06,,,0.064925484
15640260,595,Germany,Male,32,8,131081.66,2,1,1,69428.79,0.0,0.0,0.04569642
15602010,850,Germany,Female,45,5,103909.86,1,1,0,60083.11,0.0,0.0,0.71858495
15738448,480,Germany,Female,25,3,174330.35,2,0,0,181647.13,,,0.089305185
15723786,709,France,Female,37,9,0.0,2,1,0,16733.59,,,0.10711915
15767626,811,France,Male,42,10,0.0,2,1,1,3797.79,,,0.015340522
15804104,494,France,Male,28,9,114731.76,2,0,1,79479.74,,,0.0032604593
15780144,512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0.0,0.0,0.06998168
15813159,526,France,Male,52,8,93590.47,1,0,1,21228.71,,,0.59118086
15699415,618,France,Female,46,6,150213.71,1,1,0,120668.46,,,0.5978945
15579548,735,Spain,Male,36,5,0.0,2,1,0,105152.17,,,0.009131564
15675842,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,,,0.13432586
15595391,538,France,Male,31,1,0.0,2,1,0,1375.46,,,0.001551912
15588248,617,France,Female,28,0,0.0,2,1,1,7597.83,0.0,0.0,0.0068148635
15586674,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,,,0.8838949
15621834,700,Spain,Female,43,0,0.0,2,1,0,59475.35,,,0.18777941
15610140,601,France,Female,34,5,0.0,2,1,0,27022.57,,,0.01780479
15654211,559,Spain,Female,27,1,0.0,1,0,1,1050.33,,,0.015618636
15687959,573,Spain,Female,44,4,0.0,1,1,1,94862.93,1.0,1.0,0.34900397
15628272,774,France,Female,36,9,114997.42,1,1,0,75304.09,,,0.14956537
15805681,716,France,Male,41,9,0.0,1,1,1,113267.48,,,0.3289908
15798605,686,Germany,Male,26,1,57422.62,1,1,1,79189.4,,,0.0072877426
15676404,672,France,Female,50,1,0.0,1,1,0,12106.82,,,0.9776658
15786308,730,Spain,Female,33,9,0.0,2,0,0,176576.62,0.0,0.0,0.014728704
15629094,528,France,Female,36,1,156948.41,1,1,1,149912.28,,,0.072637655
15617401,468,France,Male,22,2,0.0,2,1,0,28123.99,,,0.001960912
15658258,693,France,Male,43,6,128760.32,1,1,0,36342.79,,,0.37639692
15689176,663,France,Male,46,3,0.0,2,0,1,176276.1,0.0,0.0,0.0064248964
15747854,749,France,Female,35,3,0.0,3,1,1,132649.85,,,0.44545794
15737571,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,,,0.093682624
15581440,724,Germany,Female,48,6,110463.25,2,1,1,80552.11,,,0.4067804
15643121,753,Germany,Female,35,5,82453.96,2,0,0,18254.75,,,0.10263046
15605968,574,France,Male,26,8,97460.1,1,1,1,43093.67,0.0,0.0,0.012391782
15814275,685,France,Male,33,6,174912.72,1,1,1,43932.54,0.0,0.0,0.0030418541
15752912,661,France,Female,30,7,0.0,2,1,0,72196.57,,,0.028966054
15763683,678,Germany,Male,32,4,139626.01,1,1,1,118235.52,,,0.07574414
15568104,749,France,Female,26,6,0.0,2,0,1,34948.77,,,0.005415859
15693347,676,France,Female,32,5,0.0,2,1,1,75465.41,,,0.0082474165
15607381,769,Germany,Female,31,7,148913.72,2,1,0,53817.23,0.0,0.0,0.11460472
15696287,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,,,0.496689
15746594,732,Spain,Male,33,8,0.0,1,1,0,119882.7,,,0.28304785
15629475,656,France,Male,41,2,0.0,2,1,0,158973.77,,,0.017523853
15752300,607,Germany,Male,47,4,148826.32,1,1,1,79450.61,,,0.3106752
15751084,712,France,Female,29,8,140170.61,1,1,1,38170.04,,,0.03750147
15585280,649,France,Female,36,2,0.0,2,0,1,75035.48,,,0.041162487
15613282,757,France,Male,29,8,130306.49,1,1,0,77469.38,0.0,0.0,0.043985356
15677610,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0.0,0.0,0.29687694
15759066,483,France,Female,44,5,136836.49,1,1,0,192359.9,,,0.42071176
15743051,694,France,Male,30,10,144684.03,1,1,1,31805.49,,,0.01707956
15623369,708,France,Male,52,10,105355.81,1,1,0,123.07,,,0.21502727
15812647,691,France,Male,34,8,133936.04,2,1,0,91359.79,,,0.0016825653
15801256,746,Spain,Male,49,7,0.0,2,0,1,10096.25,,,0.016707107
15661548,683,France,Female,29,0,157829.12,1,0,0,129891.66,,,0.1077302
15651103,762,Spain,Female,69,9,183744.98,1,1,1,196993.69,,,0.042785477
15762573,680,Spain,Female,34,7,0.0,2,1,0,98949.85,,,0.009216875
15737354,554,France,Female,48,7,0.0,2,1,1,63708.07,,,0.023468524
15621195,619,Germany,Male,41,3,147974.16,2,1,0,170518.83,,,0.069779836
15587535,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0.0,0.0,0.28742942
15668504,770,France,Male,36,2,89800.14,1,1,1,105922.69,,,0.042598333
15747358,643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0.0,0.0,0.124690615
15792729,474,Germany,Female,34,9,176311.36,1,1,0,160213.27,,,0.086585745
15597033,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,,,0.03978166
15780846,787,France,Male,33,1,126588.81,2,0,1,62163.53,,,0.048624467
15799042,611,France,Male,38,7,0.0,1,1,1,63202.0,,,0.13439701
15714062,690,France,Female,40,9,77641.99,1,0,0,189051.59,,,0.4890269
15776233,758,Germany,Female,61,8,125397.21,1,1,0,182184.09,,,0.9780361
15688713,627,Spain,Male,44,6,0.0,1,1,1,114469.55,0.0,1.0,0.5934259
15763381,496,France,Male,30,0,90963.49,1,0,1,27802.0,,,0.046855498
15740043,606,France,Male,32,5,83161.65,1,1,1,116885.59,,,0.03665015
15792102,774,France,Female,42,3,137781.65,1,0,0,199316.19,,,0.1014512
15674928,850,Spain,Male,37,2,0.0,2,1,0,119969.99,,,0.041241415
15766896,750,France,Male,37,3,0.0,2,1,0,16870.2,,,0.012840807
15685829,551,France,Male,37,3,0.0,2,1,1,50578.4,,,0.0068527744
15583073,771,Spain,Female,56,2,0.0,1,1,1,25222.6,,,0.6115255
15622750,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0.0,0.0,0.10934517
15664752,606,Germany,Male,39,8,136000.45,2,1,0,31708.53,,,0.10601906
15665695,594,France,Female,49,4,0.0,2,1,1,23631.55,0.0,0.0,0.075485684
15616280,536,France,Male,46,1,65733.41,1,1,0,61094.53,1.0,1.0,0.8232239
15666332,690,Spain,Female,48,2,0.0,2,1,1,3149.1,,,0.06608106
15603554,513,France,Female,45,0,164649.52,3,1,0,49915.52,,,0.9991258
15647474,613,France,Female,40,9,95624.36,2,1,1,60706.33,0.0,0.0,0.33805606
15639665,846,Spain,Male,61,0,0.0,2,1,1,96202.44,,,0.09063585
15799600,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,,,0.74623615
15680449,431,Germany,Female,44,2,138843.7,1,1,0,37688.31,,,0.91083926
15717290,688,Germany,Male,41,2,112871.19,2,0,1,65520.74,,,0.052305877
15649423,580,France,Female,35,8,0.0,2,0,1,10357.03,0.0,0.0,0.042928547
15598883,599,Spain,Female,37,2,0.0,2,1,1,143739.29,0.0,0.0,0.07488535
15775562,538,France,Female,33,5,0.0,2,1,0,126962.41,,,0.032441
15773776,655,France,Female,38,6,0.0,1,1,1,188639.28,,,0.18710692
15784161,583,Germany,Male,39,8,102945.01,1,0,0,52861.89,,,0.7391475
15624703,550,Germany,Male,35,9,129847.75,2,1,0,197325.4,,,0.037746128
15766183,580,Germany,Male,76,2,130334.84,2,1,1,51672.08,,,0.015329671
15780088,607,Spain,Male,34,9,132439.99,1,1,0,177747.72,,,0.08328006
15624850,850,France,Male,30,10,153972.89,2,1,0,62811.03,,,0.14681147
15806134,707,Germany,Male,34,9,162691.16,2,1,0,94912.78,,,0.04781631
15639357,415,France,Male,46,9,134950.19,3,0,0,178587.36,,,0.99717546
15654489,843,France,Female,38,8,134887.53,1,1,1,10804.04,,,0.07056034
15644856,556,Spain,Male,38,2,115463.16,1,1,0,150679.65,,,0.23356691
15754072,840,Spain,Female,36,6,0.0,2,1,0,141364.27,,,0.04147209
15650288,634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0.0,0.0,0.518079
15573348,850,France,Male,35,9,102050.47,1,1,1,3769.71,,,0.016940512
15747288,838,Spain,Female,40,6,61671.19,1,0,1,150659.35,,,0.16118178
15570141,724,France,Female,34,3,132352.69,1,1,0,80320.3,,,0.080854565
15774401,773,Spain,Male,51,4,0.0,2,0,0,123587.83,,,0.04384065
15629448,632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0.0,0.0,0.18254341
15567339,735,France,Male,73,9,0.0,1,1,1,114283.33,,,0.006799177
15658052,626,France,Female,44,10,81553.93,1,1,0,20063.63,0.0,0.0,0.44517964
